Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2018,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.943783444739612
Philippines,PHL,2017,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.964596437230551
Philippines,PHL,2016,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.661597167675748
Philippines,PHL,2015,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.758148274430124
Philippines,PHL,2014,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.5089650931856
Philippines,PHL,2013,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.1859412840883
Philippines,PHL,2012,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.55356736359168
Philippines,PHL,2011,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.84367320905718
Philippines,PHL,2010,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.11755801672482
Philippines,PHL,2009,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.1747398877258
Philippines,PHL,2008,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.52340699760132
Philippines,PHL,2007,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.90665631792163
Philippines,PHL,2006,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.4699734534733
Philippines,PHL,2005,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.891170286368252
Philippines,PHL,2004,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.875871134569893
Philippines,PHL,2003,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.772663756762627
Philippines,PHL,2002,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.559004078335385
Philippines,PHL,2001,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.364822695488848
Philippines,PHL,2000,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.464605311146084
Philippines,PHL,1999,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.350020818173585
Philippines,PHL,1998,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.543037780193669
Philippines,PHL,1997,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.617866059930157
Philippines,PHL,1996,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.566314498398356
Philippines,PHL,1995,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.790667957806218
Philippines,PHL,1994,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.582102556841532
Philippines,PHL,1993,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.53965209898247
Philippines,PHL,1992,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.720713572482038
Philippines,PHL,1991,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.915508168360545
Philippines,PHL,1990,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.69171115258321
Philippines,PHL,1989,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.18154837884386
Philippines,PHL,1988,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.54759186030404
Philippines,PHL,1987,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.31616822098576
Philippines,PHL,1986,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.04465673075221
Philippines,PHL,1985,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.92701210757033
Philippines,PHL,1984,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.85607252972097
Philippines,PHL,1983,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.5112681810472
Philippines,PHL,1982,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.07273210027528
Philippines,PHL,1981,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.42505457279255
Philippines,PHL,1980,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.18891412062013
Philippines,PHL,1979,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.16852921340345
Philippines,PHL,1978,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.50192146970321
Philippines,PHL,1977,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.31567540627858
Philippines,PHL,1976,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.18969383844306
Philippines,PHL,1975,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.4892061452877
Philippines,PHL,1974,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.46093588702571
Philippines,PHL,1973,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.15626830516728
Philippines,PHL,1972,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.082682110153
Philippines,PHL,1971,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.68497902553641
Philippines,PHL,1970,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.12633961425907
Philippines,PHL,2024,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.972492315058
Philippines,PHL,2023,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.8119632733692
Philippines,PHL,2022,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.600587372618
Philippines,PHL,2021,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.4029154530538
Philippines,PHL,2020,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.68447019234166
Philippines,PHL,2019,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.0026987658659
Philippines,PHL,2018,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.0260514100673
Philippines,PHL,2017,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.1908554007887
Philippines,PHL,2016,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.71415342433067
Philippines,PHL,2015,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.8198414620728
Philippines,PHL,2014,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.0676285608451
Philippines,PHL,2013,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.6032526461478
Philippines,PHL,2012,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.566249935997
Philippines,PHL,2011,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.1127949915912
Philippines,PHL,2010,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.9411101091502
Philippines,PHL,2009,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.6839559714399
Philippines,PHL,2008,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.1910683603445
Philippines,PHL,2007,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.04114212301
Philippines,PHL,2006,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.3476503251363
Philippines,PHL,2005,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.2088986147578
Philippines,PHL,2004,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.8147711626122
Philippines,PHL,2003,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.37193032223412
Philippines,PHL,2002,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.31781736328888
Philippines,PHL,2001,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.2618617317476
Philippines,PHL,2000,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.0656027080569
Philippines,PHL,1999,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.90520521895902
Philippines,PHL,1998,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.07196776630173
Philippines,PHL,1997,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.54370105925458
Philippines,PHL,1996,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.19966775138105
Philippines,PHL,1995,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.20697052071642
Philippines,PHL,1994,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.50177297522617
Philippines,PHL,1993,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.5166315909133
Philippines,PHL,1992,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.959119171204
Philippines,PHL,1991,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.1205618940634
Philippines,PHL,1987,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,18.5439761011769
Philippines,PHL,1986,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.0323945314859
Philippines,PHL,1985,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,27.6975849136732
Philippines,PHL,1984,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,26.4081225415327
Philippines,PHL,1983,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,27.4989024953789
Philippines,PHL,1982,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,32.6935783008635
Philippines,PHL,1981,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,30.1225020619933
Philippines,PHL,1980,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,28.3898441616417
Philippines,PHL,1979,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,22.1768285946136
Philippines,PHL,1978,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.1529322407113
Philippines,PHL,1977,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,24.3593111866046
Philippines,PHL,1976,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,23.4630519290331
Philippines,PHL,1975,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.1889227837663
Philippines,PHL,1974,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.0701308452061
Philippines,PHL,1973,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.9187707969134
Philippines,PHL,1972,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.7725911579513
Philippines,PHL,1971,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.0953815828113
Philippines,PHL,1970,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.959131914449
Philippines,PHL,1969,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.1978284670956
Philippines,PHL,1968,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.1314913237274
Philippines,PHL,1967,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.66530697188964
Philippines,PHL,1966,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.5652989524886
Philippines,PHL,1965,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.97004956971303
Philippines,PHL,1964,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.6685291639933
Philippines,PHL,1963,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.2888402671459
Philippines,PHL,1962,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.1959555815594
Philippines,PHL,2024,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,4.15697269035357
Philippines,PHL,2023,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,4.32379947575932
Philippines,PHL,2022,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.6177800903874
Philippines,PHL,2021,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.32770641699589
Philippines,PHL,2020,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.94042699935784
Philippines,PHL,2019,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.68761423569318
Philippines,PHL,2018,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.25077668999348
Philippines,PHL,2017,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.49663923947368
Philippines,PHL,2016,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.91932947596146
Philippines,PHL,2015,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.77218960529326
Philippines,PHL,2014,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.64311881361073
Philippines,PHL,2013,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.22757163156065
Philippines,PHL,2012,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.22980804547529
Philippines,PHL,2011,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.16492573828732
Philippines,PHL,2010,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.78884112029657
Philippines,PHL,2009,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.50163727731227
Philippines,PHL,2008,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.19816942961873
Philippines,PHL,2007,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.53647173606599
Philippines,PHL,2006,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.39456525277386
Philippines,PHL,2005,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.34828690065026
Philippines,PHL,2004,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.37272186159326
Philippines,PHL,2003,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.17082129608057
Philippines,PHL,2002,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.01046424381888
Philippines,PHL,2001,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.58197797160209
Philippines,PHL,2000,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.47185835088923
Philippines,PHL,1999,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.8994012128197
Philippines,PHL,1998,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.42584258588305
Philippines,PHL,1997,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.72997916961057
Philippines,PHL,1996,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.92634423665266
Philippines,PHL,1995,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.23361547451027
Philippines,PHL,1994,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.03125217292933
Philippines,PHL,1993,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.86561515863837
Philippines,PHL,1992,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.24140363127613
Philippines,PHL,1991,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,4.70216225599258
Philippines,PHL,1987,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.59552765311125
Philippines,PHL,1986,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.81012199060676
Philippines,PHL,1985,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.60892118582004
Philippines,PHL,1984,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.43400271811659
Philippines,PHL,1983,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.67995612237899
Philippines,PHL,1982,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.55145809464984
Philippines,PHL,1981,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.43202517141707
Philippines,PHL,1980,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.02070298977937
Philippines,PHL,1979,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.55728306015475
Philippines,PHL,1978,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.53143958935589
Philippines,PHL,1977,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.49334975198156
Philippines,PHL,1976,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.12822204303664
Philippines,PHL,1975,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.01801753494683
Philippines,PHL,1974,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.83407505027539
Philippines,PHL,1973,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.01361385308688
Philippines,PHL,1972,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.04821195684456
Philippines,PHL,1971,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.78423825305016
Philippines,PHL,1970,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.41087893307776
Philippines,PHL,1969,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.16803586339411
Philippines,PHL,1968,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.03872379294308
Philippines,PHL,1967,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.66006044858439
Philippines,PHL,1966,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.88845522134476
Philippines,PHL,1965,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.67476510526446
Philippines,PHL,1964,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.5534243788273
Philippines,PHL,1963,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.57792323745724
Philippines,PHL,1962,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.26167022738386
Philippines,PHL,2024,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.25811696364744
Philippines,PHL,2023,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.13912732345338
Philippines,PHL,2022,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.56831669342497
Philippines,PHL,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.18141567992806
Philippines,PHL,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.08970257001447
Philippines,PHL,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.47588152909606
Philippines,PHL,2018,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.69571571942116
Philippines,PHL,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.50884665872113
Philippines,PHL,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.3324937999703
Philippines,PHL,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.32069608642356
Philippines,PHL,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.97281997503875
Philippines,PHL,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.76691271607425
Philippines,PHL,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.4289829487911
Philippines,PHL,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.92009931957312
Philippines,PHL,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.0532774893495
Philippines,PHL,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.90873424213089
Philippines,PHL,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.27690782996833
Philippines,PHL,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.80484257220501
Philippines,PHL,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.30498008929838
Philippines,PHL,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.87758618141393
Philippines,PHL,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.26222116928397
Philippines,PHL,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.55885386665635
Philippines,PHL,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.18455225576668
Philippines,PHL,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.844877173705867
Philippines,PHL,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.32698174084571
Philippines,PHL,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.728936758834481
Philippines,PHL,1998,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.532909443822639
Philippines,PHL,1997,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.38471542920728
Philippines,PHL,1996,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.85833383845916
Philippines,PHL,1995,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.52976864222382
Philippines,PHL,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.61973914010873
Philippines,PHL,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.01137439929522
Philippines,PHL,1992,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.42241194569426
Philippines,PHL,1991,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.62671827140317
Philippines,PHL,1987,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.69008759182984
Philippines,PHL,1986,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.30010525922744
Philippines,PHL,1985,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.750785019146547
Philippines,PHL,1984,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.56523859324707
Philippines,PHL,1983,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.20215118147673
Philippines,PHL,1982,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.329788258314194
Philippines,PHL,1981,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.738855254098955
Philippines,PHL,1980,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.664264568466748
Philippines,PHL,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.241197519126679
Philippines,PHL,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.284907581276474
Philippines,PHL,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.605272626479244
Philippines,PHL,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.36031281829486
Philippines,PHL,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.69183809429941
Philippines,PHL,1974,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.659534307047514
Philippines,PHL,1973,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.879095498132297
Philippines,PHL,1972,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.999854693218896
Philippines,PHL,1971,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.16596408969715
Philippines,PHL,1970,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.62584831299448
Philippines,PHL,1969,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.52500036647957
Philippines,PHL,1968,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.85698321744579
Philippines,PHL,1967,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.61635874501961
Philippines,PHL,1966,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.1016733166443
Philippines,PHL,1965,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.739800467780394
Philippines,PHL,1964,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.483403335188008
Philippines,PHL,1963,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.395867257144788
Philippines,PHL,1962,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.38491401516063
Philippines,PHL,2024,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,7.50901105484672
Philippines,PHL,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,7.87761742498115
Philippines,PHL,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,6.93456443095209
Philippines,PHL,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,7.4874740704197
Philippines,PHL,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,6.59574178209328
Philippines,PHL,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.11553589688116
Philippines,PHL,2018,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.9082068510258
Philippines,PHL,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.58406561295369
Philippines,PHL,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.00252116995127
Philippines,PHL,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.0613767306783
Philippines,PHL,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,6.58834024151498
Philippines,PHL,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,6.11404772690842
Philippines,PHL,2012,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.04619608005299
Philippines,PHL,2011,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.59382537456056
Philippines,PHL,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.9111085891633
Philippines,PHL,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.91237655213636
Philippines,PHL,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.189114885564
Philippines,PHL,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.42409367069035
Philippines,PHL,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.44204904598112
Philippines,PHL,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.27096876092626
Philippines,PHL,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.39356179458319
Philippines,PHL,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.72482301745632
